"fov","cell_ID","x_global_px","y_global_px","x_local_px","y_local_px","z","target","CellComp"
9,1161,5563.30818684896,146586.605604384,3829.97485351562,2531.05004882812,5,"MALAT1","Nuclear"
9,1161,5566.55818684896,146543.505506727,3833.22485351562,2487.94995117188,5,"KRT6A","Nuclear"
9,1161,5561.60823567708,146581.405531141,3828.27490234375,2525.84997558594,5,"ITGA3","Nuclear"
9,1161,5583.24763997396,146564.612684462,3849.91430664062,2509.05712890625,5,"AHI1","Cytoplasm"
9,1161,5582.19978841146,146542.038831923,3848.86645507812,2486.48327636719,5,"CCR1","Nuclear"
9,1161,5545.27327473958,146560.115492079,3811.93994140625,2504.55993652344,5,"HMGN2","Cytoplasm"
9,1161,5545.77327473958,146530.495619032,3812.43994140625,2474.94006347656,5,"MZT2A","Membrane"
9,1161,5542.56648763021,146541.455457899,3809.23315429688,2485.89990234375,5,"ANXA4","Cytoplasm"
9,1161,5584.76668294271,146559.655531141,3851.43334960938,2504.09997558594,5,"RGS5","Cytoplasm"
9,1161,5570.85335286458,146509.195570204,3837.52001953125,2453.64001464844,5,"HLA-C","Cytoplasm"
9,1161,5541.65828450521,146542.70557997,3808.32495117188,2487.15002441406,5,"ANXA4","Cytoplasm"
9,1161,5559.95540364583,146562.566786024,3826.6220703125,2507.01123046875,5,"STAT3","Nuclear"
9,1161,5562.70833333333,146566.030531141,3829.375,2510.47497558594,5,"GLUL","Nuclear"
9,1161,5558.03328450521,146579.195692274,3824.69995117188,2523.64013671875,5,"WIF1","Nuclear"
9,1161,5553.49348958333,146542.615492079,3820.16015625,2487.05993652344,5,"MALAT1","Nuclear"
9,1161,5583.08333333333,146541.672254774,3849.75,2486.11669921875,5,"CCR1","Nuclear"
9,1161,5545.67073567708,146535.418104384,3812.33740234375,2479.86254882812,5,"LGALS9","Cytoplasm"
9,1161,5550.28914388021,146522.866590712,3816.95581054688,2467.31103515625,5,"CD74","Nuclear"
9,1161,5559.35017903646,146586.038953993,3826.01684570312,2530.4833984375,5,"IL11RA","Nuclear"
9,1161,5553.34993489583,146577.905531141,3820.0166015625,2522.34997558594,5,"VEGFA","Nuclear"
9,1161,5566.26668294271,146579.52223036,3832.93334960938,2523.96667480469,0,"HSP90AB1","Cytoplasm"
9,1161,5574.83333333333,146534.438856337,3841.5,2478.88330078125,0,"SOX4","Nuclear"
9,1161,5593.30013020833,146547.538953993,3859.966796875,2491.9833984375,0,"HSPA1B","Cytoplasm"
9,1161,5585.33333333333,146565.435438368,3852,2509.8798828125,0,"HSPA1B","Cytoplasm"
9,1161,5582.25325520833,146516.915662977,3848.919921875,2461.36010742188,0,"HLA-C","Cytoplasm"
9,1161,5594.23347981771,146556.488905165,3860.90014648438,2500.93334960938,0,"HSPA1B","Cytoplasm"
9,1161,5564.61653645833,146539.672254774,3831.283203125,2484.11669921875,0,"DNMT3A","Nuclear"
9,1161,5561.65828450521,146519.45557997,3828.32495117188,2463.90002441406,0,"UBE2C","Nuclear"
9,1161,5555.29353841146,146522.13551161,3821.96020507812,2466.57995605469,0,"IL3RA","Nuclear"
9,1161,5574.45833333333,146561.680555556,3841.125,2506.125,0,"SOX4","Nuclear"
9,1161,5584.04427083333,146550.677747938,3850.7109375,2495.12219238281,0,"PHLDA2","Nuclear"
9,1161,5578.25813802083,146555.780531141,3844.9248046875,2500.22497558594,0,"HSPA1A","Nuclear"
9,1161,5573.53328450521,146574.375501845,3840.19995117188,2518.81994628906,0,"VHL","Cytoplasm"
9,1161,5582.78328450521,146516.030531141,3849.44995117188,2460.47497558594,0,"HLA-C","Cytoplasm"
9,1161,5579.91658528646,146566.588880751,3846.58325195312,2511.03332519531,0,"TPM2","Cytoplasm"
9,1161,5585.61336263021,146564.535658095,3852.28002929688,2508.98010253906,0,"HSPA1B","Cytoplasm"
9,1161,5577.03328450521,146552.055433485,3843.69995117188,2496.49987792969,0,"LIF","Nuclear"
9,1161,5583.33333333333,146562.588880751,3850,2507.03332519531,0,"HSP90AA1","Cytoplasm"
9,1161,5562.50496419271,146579.255628798,3829.17163085938,2523.70007324219,0,"PTGS2","Nuclear"
9,1161,5572.35823567708,146534.855604384,3839.02490234375,2479.30004882812,0,"HSPA1B","Nuclear"
9,1161,5566.46687825521,146514.20557997,3833.13354492188,2458.65002441406,0,"ELANE","Nuclear"
9,1161,5565.06673177083,146520.055555556,3831.7333984375,2464.5,0,"SPARCL1","Nuclear"
9,1161,5557.48347981771,146528.255506727,3824.15014648438,2472.69995117188,0,"HLA-C","Nuclear"
9,1161,5564.53304036458,146540.730604384,3831.19970703125,2485.17504882812,0,"C1QA","Nuclear"
9,1161,5566.83333333333,146578.615614149,3833.5,2523.06005859375,0,"HSP90AB1","Cytoplasm"
9,1161,5575.56209309896,146561.169813368,3842.22875976562,2505.6142578125,0,"BCL2","Nuclear"
9,1161,5573.43343098958,146561.515516493,3840.10009765625,2505.9599609375,0,"IL2RB","Nuclear"
9,1161,5561.83333333333,146557.20557997,3828.5,2501.65002441406,0,"HSPA1B","Nuclear"
9,1161,5582.89046223958,146569.95557997,3849.55712890625,2514.40002441406,0,"HLA-A","Cytoplasm"
9,1161,5549.10481770833,146561.198377821,3815.771484375,2505.64282226562,0,"YES1","Membrane"
9,1161,5558.05013020833,146536.70557997,3824.716796875,2481.15002441406,0,"HSPA1B","Nuclear"
9,1161,5588.17317708333,146562.655531141,3854.83984375,2507.09997558594,0,"CDH5","Cytoplasm"
9,1161,5586.99031575521,146545.569959852,3853.65698242188,2490.01440429688,0,"CXCL12","Cytoplasm"
9,1161,5573.30843098958,146502.430555556,3839.97509765625,2446.875,0,"FPR1","Cytoplasm"
9,1161,5557.28352864583,146530.905531141,3823.9501953125,2475.34997558594,0,"B2M","Nuclear"
9,1161,5577.48323567708,146543.680555556,3844.14990234375,2488.125,0,"WNT2B","Nuclear"
9,1161,5587.26180013021,146563.727064345,3853.92846679688,2508.17150878906,0,"SOX4","Cytoplasm"
9,1161,5579.36678059896,146567.305555556,3846.03344726562,2511.75,0,"TPM2","Cytoplasm"
9,1161,5575.58333333333,146575.215589735,3842.25,2519.66003417969,0,"IGKC","Cytoplasm"
9,1161,5555.99348958333,146507.075575087,3822.66015625,2451.52001953125,0,"HSP90AB1","Membrane"
9,1161,5564.51668294271,146540.02223036,3831.18334960938,2484.46667480469,0,"CXCR4","Nuclear"
9,1161,5571.31331380208,146508.535658095,3837.97998046875,2452.98010253906,0,"EGF","Cytoplasm"
9,1161,5567.13313802083,146581.555433485,3833.7998046875,2525.99987792969,0,"COL6A2","Membrane"
9,1161,5555.76180013021,146529.36976454,3822.42846679688,2473.81420898438,0,"HSPB1","Nuclear"
9,1161,5582.37312825521,146565.035536024,3849.03979492188,2509.47998046875,0,"MTOR","Cytoplasm"
9,1161,5566.11922200521,146538.36988661,3832.78588867188,2482.81433105469,0,"B2M","Nuclear"
9,1161,5559.83333333333,146525.675428602,3826.5,2470.11987304688,0,"EZR","Nuclear"
9,1161,5583.81648763021,146515.27223036,3850.48315429688,2459.71667480469,0,"HLA-C","Cytoplasm"
9,1161,5583.88338216146,146548.780653212,3850.55004882812,2493.22509765625,2,"IGFBP5","Nuclear"
9,1161,5561.14583333333,146585.318006727,3827.8125,2529.76245117188,2,"MZT2A","Nuclear"
9,1161,5548.83333333333,146550.838880751,3815.5,2495.28332519531,2,"APP","Nuclear"
9,1161,5591.21687825521,146556.155531141,3857.88354492188,2500.59997558594,2,"IGHG1","Cytoplasm"
9,1161,5591.02254231771,146559.133192274,3857.68920898438,2503.57763671875,2,"SMARCB1","Cytoplasm"
9,1161,5569.01912434896,146570.741224501,3835.68579101562,2515.18566894531,2,"BCL2L1","Nuclear"
9,1161,5579.17097981771,146560.055555556,3845.83764648438,2504.5,2,"MALAT1","Nuclear"
9,1161,5584.36189778646,146567.384046766,3851.02856445312,2511.82849121094,2,"CUZD1","Cytoplasm"
9,1161,5572.54988606771,146568.855482313,3839.21655273438,2513.29992675781,2,"COL6A1","Nuclear"
9,1161,5573.39314778646,146549.175672743,3840.05981445312,2493.6201171875,2,"HSPA1B","Nuclear"
9,1161,5577.15828450521,146552.230604384,3843.82495117188,2496.67504882812,2,"CXCL2","Nuclear"
9,1161,5560.48347981771,146571.872205946,3827.15014648438,2516.31665039062,2,"VIM","Nuclear"
9,1161,5570.13313802083,146541.930555556,3836.7998046875,2486.375,2,"ALCAM","Nuclear"
9,1161,5558.05843098958,146520.505506727,3824.72509765625,2464.94995117188,2,"HSP90AB1","Nuclear"
9,1161,5569.06673177083,146563.222181532,3835.7333984375,2507.66662597656,2,"HSPA1B","Nuclear"
9,1161,5556.93343098958,146518.415540907,3823.60009765625,2462.85998535156,2,"HSPA1B","Nuclear"
9,1161,5581.08333333333,146540.530653212,3847.75,2484.97509765625,2,"MIF","Nuclear"
9,1161,5574.20833333333,146548.205457899,3840.875,2492.64990234375,2,"ANXA4","Nuclear"
9,1161,5576.09358723958,146556.835584852,3842.76025390625,2501.28002929688,2,"NEAT1","Nuclear"
9,1161,5568.38338216146,146571.630506727,3835.05004882812,2516.07495117188,2,"BCL2L1","Nuclear"
9,1161,5566.37312825521,146530.615492079,3833.03979492188,2475.05993652344,2,"SLC2A1","Nuclear"
9,1161,5557.87630208333,146505.669813368,3824.54296875,2450.1142578125,2,"TGFBR2","Membrane"
9,1161,5560.06673177083,146526.822279188,3826.7333984375,2471.26672363281,2,"NDRG1","Nuclear"
9,1161,5569.04744466146,146566.098402235,3835.71411132812,2510.54284667969,2,"HSP90AA1","Nuclear"
9,1161,5575.69051106771,146571.941175673,3842.35717773438,2516.38562011719,2,"HILPDA","Cytoplasm"
9,1161,5578.25325520833,146554.535658095,3844.919921875,2498.98010253906,2,"RPL34","Nuclear"
9,1161,5549.30476888021,146549.969862196,3815.97143554688,2494.41430664062,2,"APP","Nuclear"
9,1161,5587.45320638021,146560.095472548,3854.11987304688,2504.53991699219,2,"ADGRE5","Cytoplasm"
9,1161,5577.13338216146,146568.815565321,3843.80004882812,2513.26000976562,2,"MERTK","Cytoplasm"
9,1161,5569.43318684896,146569.905653212,3836.09985351562,2514.35009765625,2,"BCL2L1","Nuclear"
9,1161,5562.60823567708,146580.630628798,3829.27490234375,2525.07507324219,1,"LIF","Nuclear"
9,1161,5563.07356770833,146558.675672743,3829.740234375,2503.1201171875,1,"JUN","Nuclear"
9,1161,5572.81673177083,146550.055555556,3839.4833984375,2494.5,1,"ANXA4","Nuclear"
9,1161,5585.53328450521,146545.605482313,3852.19995117188,2490.04992675781,1,"SPARCL1","Cytoplasm"
9,1161,5563.13338216146,146585.45557997,3829.80004882812,2529.90002441406,1,"TIGIT","Nuclear"
9,1161,5580.78328450521,146562.693006727,3847.44995117188,2507.13745117188,1,"ALCAM","Nuclear"
9,1161,5575.64558919271,146564.968031141,3842.31225585938,2509.41247558594,1,"ZFP36","Nuclear"
9,1161,5558.43343098958,146531.70557997,3825.10009765625,2476.15002441406,1,"ITGA5","Nuclear"
9,1161,5545.65852864583,146568.792982313,3812.3251953125,2513.23742675781,1,"CD83","Membrane"
9,1161,5572.07063802083,146566.267957899,3838.7373046875,2510.71240234375,1,"COL1A2","Nuclear"
9,1161,5579.39583333333,146571.055555556,3846.0625,2515.5,1,"HSPA1B","Cytoplasm"
9,1161,5563.75374348958,146533.79554579,3830.42041015625,2478.23999023438,1,"ACVR1","Nuclear"
9,1161,5586.83333333333,146560.555555556,3853.5,2505,1,"ADGRE5","Cytoplasm"
9,1161,5577.38338216146,146568.138929579,3844.05004882812,2512.58337402344,1,"ABL2","Cytoplasm"
9,1161,5556.43343098958,146524.015516493,3823.10009765625,2468.4599609375,1,"MYL9","Nuclear"
9,1161,5559.00472005208,146522.498304579,3825.67138671875,2466.94274902344,1,"HSPA1A","Nuclear"
9,1161,5573.93318684896,146548.505506727,3840.59985351562,2492.94995117188,1,"ANXA4","Nuclear"
9,1161,5581.71931966146,146561.855604384,3848.38598632812,2506.30004882812,1,"ALCAM","Cytoplasm"
9,1161,5564.08333333333,146515.605604384,3830.75,2460.05004882812,1,"AHI1","Nuclear"
9,1161,5558.98323567708,146519.480482313,3825.64990234375,2463.92492675781,1,"MYC","Nuclear"
9,1161,5585.41658528646,146552.605482313,3852.08325195312,2497.04992675781,1,"TOX","Cytoplasm"
9,1161,5562.45833333333,146556.355604384,3829.125,2500.80004882812,1,"PRSS2","Nuclear"
9,1161,5580.15315755208,146563.29554579,3846.81982421875,2507.73999023438,1,"ALCAM","Nuclear"
9,1161,5557.99348958333,146575.595594618,3824.66015625,2520.0400390625,1,"FFAR4","Nuclear"
9,1161,5583.96199544271,146516.91273329,3850.62866210938,2461.35717773438,1,"HSP90AA1","Cytoplasm"
9,1161,5560.13338216146,146536.515638563,3826.80004882812,2480.96008300781,1,"RUNX3","Nuclear"
9,1161,5579.55818684896,146541.155531141,3846.22485351562,2485.59997558594,1,"MIF","Nuclear"
9,1161,5573.06160481771,146550.998304579,3839.72827148438,2495.44274902344,1,"MZT2A","Nuclear"
9,1161,5572.35847981771,146563.267957899,3839.02514648438,2507.71240234375,1,"JUN","Nuclear"
9,1161,5567.35335286458,146512.535658095,3834.02001953125,2456.98010253906,1,"ELANE","Cytoplasm"
9,1161,5545.83333333333,146562.741346571,3812.5,2507.18579101562,1,"HTT","Cytoplasm"
9,1161,5585.13338216146,146515.475599501,3851.80004882812,2459.92004394531,1,"HSP90AA1","Cytoplasm"
9,1161,5581.53352864583,146568.405531141,3848.2001953125,2512.84997558594,1,"ITGB8","Cytoplasm"
9,1161,5556.39339192708,146534.255506727,3823.06005859375,2478.69995117188,1,"ETV5","Nuclear"
9,1161,5562.53328450521,146512.355604384,3829.19995117188,2456.80004882812,1,"IL17RB","Nuclear"
9,1161,5559.00813802083,146509.680555556,3825.6748046875,2454.125,1,"ACVR2A","Nuclear"
9,1161,5565.15315755208,146539.215467665,3831.81982421875,2483.65991210938,1,"IFITM3","Nuclear"
9,1161,5584.58357747396,146514.430555556,3851.25024414062,2458.875,1,"HLA-C","Cytoplasm"
9,1161,5559.68318684896,146538.605604384,3826.34985351562,2483.05004882812,1,"RUNX3","Nuclear"
9,1165,5134.79353841146,146518.79554579,3401.46020507812,2463.23999023438,6,"HLA-B","Membrane"
9,1165,5136.88338216146,146516.655653212,3403.55004882812,2461.10009765625,6,"LGALS3BP","Membrane"
9,1165,5133.45320638021,146521.13551161,3400.11987304688,2465.57995605469,4,"HLA-C","Membrane"
9,1165,5135.01350911458,146514.675428602,3401.68017578125,2459.11987304688,4,"B2M","Membrane"
9,1165,5134.58333333333,146516.95557997,3401.25,2461.40002441406,7,"KRT5","Membrane"
9,1165,5133.54744466146,146522.898328993,3400.21411132812,2467.3427734375,2,"KRT17","Membrane"
9,1165,5133.86678059896,146513.777723524,3400.53344726562,2458.22216796875,2,"SOX9","Cytoplasm"
9,1165,5133.47322591146,146522.755506727,3400.13989257812,2467.19995117188,1,"EPHB6","Membrane"
9,1165,5133.60603841146,146513.755628798,3400.27270507812,2458.20007324219,1,"SOX9","Cytoplasm"
9,1170,5351.57303333333,146528.995655556,3618.2397,2473.4401,8,"TUBB","Nuclear"
9,1170,5360.41663333333,146547.972155556,3627.0833,2492.4166,8,"KRT18","Cytoplasm"
9,1170,5337.25333333333,146529.615455556,3603.92,2474.0599,8,"CD69","Nuclear"
9,1170,5379.75333333333,146534.075455556,3646.42,2478.5199,8,"CHI3L1","Cytoplasm"
9,1170,5339.93333333333,146538.235455556,3606.6,2482.6799,8,"NLRP2","Nuclear"
9,1170,5321.07303333333,146519.295555556,3587.7397,2463.74,8,"HSP90B1","Membrane"
9,1170,5320.43333333333,146534.430555556,3587.1,2478.875,8,"TNFRSF1A","Nuclear"
9,1170,5328.70033333333,146530.472155556,3595.367,2474.9166,8,"WNT5A","Nuclear"
9,1170,5340.76180013021,146546.812757704,3607.42846679688,2491.25720214844,6,"MALAT1","Nuclear"
9,1170,5355.37776692708,146520.322279188,3622.04443359375,2464.76672363281,6,"CCL20","Cytoplasm"
9,1170,5358.25813802083,146527.605604384,3624.9248046875,2472.05004882812,6,"YBX3","Membrane"
9,1170,5324.37776692708,146517.255628798,3591.04443359375,2461.70007324219,6,"KRAS","Membrane"
9,1170,5335.30232747396,146530.586439345,3601.96899414062,2475.03088378906,6,"TYROBP","Nuclear"
9,1170,5343.48347981771,146509.480604384,3610.15014648438,2453.92504882812,6,"CCL20","Cytoplasm"
9,1170,5339.03328450521,146544.965589735,3605.69995117188,2489.41003417969,6,"BAX","Nuclear"
9,1170,5381.34749348958,146548.91273329,3648.01416015625,2493.35717773438,6,"S100A8","Cytoplasm"
9,1170,5375.42415364583,146558.610120985,3642.0908203125,2503.05456542969,6,"RPL32","Membrane"
9,1170,5365.21883138021,146550.169935438,3631.88549804688,2494.61437988281,6,"HLA-A","Membrane"
9,1170,5345.31111653646,146547.966566298,3611.97778320312,2492.41101074219,6,"CLOCK","Nuclear"
9,1170,5364.12215169271,146532.633314345,3630.78881835938,2477.07775878906,6,"S100A6","Cytoplasm"
9,1170,5330.31355794271,146552.322035048,3596.98022460938,2496.76647949219,6,"MAPK14","Nuclear"
9,1170,5356.20467122396,146533.969862196,3622.87133789062,2478.41430664062,6,"EPCAM","Nuclear"
9,1170,5364.98323567708,146562.743055556,3631.64990234375,2507.1875,6,"NPPC","Cytoplasm"
9,1170,5350.57600911458,146552.341322157,3617.24267578125,2496.78576660156,6,"MZT2A","Nuclear"
9,1170,5369.64998372396,146531.488783095,3636.31665039062,2475.93322753906,6,"NDRG1","Cytoplasm"
9,1170,5330.46541341146,146550.355482313,3597.13208007812,2494.79992675781,6,"HMGN2","Nuclear"
9,1170,5364.64778645833,146543.827039931,3631.314453125,2488.271484375,6,"IGKC","Membrane"
9,1170,5367.84407552083,146527.16663954,3634.5107421875,2471.61108398438,6,"CD55","Membrane"
9,1170,5342.17171223958,146542.663221571,3608.83837890625,2487.10766601562,6,"AKT1","Nuclear"
9,1170,5307.57796223958,146540.222181532,3574.24462890625,2484.66662597656,6,"CD63","Membrane"
9,1170,5370.56673177083,146523.822279188,3637.2333984375,2468.26672363281,6,"IGKC","Membrane"
9,1170,5341.25130208333,146558.028333876,3607.91796875,2502.47277832031,6,"MIF","Nuclear"
9,1170,5366.50838216146,146552.630506727,3633.17504882812,2497.07495117188,6,"COL18A1","Cytoplasm"
9,1170,5355.03377278646,146557.541273329,3621.70043945312,2501.98571777344,6,"MKI67","Membrane"
9,1170,5366.45320638021,146529.815565321,3633.11987304688,2474.26000976562,6,"DUSP4","Membrane"
9,1170,5334.49031575521,146547.755628798,3601.15698242188,2492.20007324219,6,"MALAT1","Nuclear"
9,1170,5365.42415364583,146549.210218641,3632.0908203125,2493.65466308594,6,"ALCAM","Membrane"
9,1170,5349.35847981771,146510.83057997,3616.02514648438,2455.27502441406,6,"GSTP1","Membrane"
9,1170,5350.53328450521,146531.718153212,3617.19995117188,2476.16259765625,6,"MALAT1","Nuclear"
9,1170,5344.98299153646,146527.489027235,3611.64965820312,2471.93347167969,6,"FZD5","Nuclear"
9,1170,5338.09358723958,146552.875623915,3604.76025390625,2497.32006835938,6,"HLA-A","Nuclear"
9,1170,5337.55574544271,146543.966566298,3604.22241210938,2488.41101074219,6,"DDIT3","Nuclear"
9,1170,5325.18343098958,146529.58057997,3591.85009765625,2474.02502441406,6,"STAT6","Nuclear"
9,1170,5324.99300130208,146541.215467665,3591.65966796875,2485.65991210938,6,"DNMT3A","Nuclear"
9,1170,5337.55843098958,146556.33057997,3604.22509765625,2500.77502441406,6,"TYK2","Nuclear"
9,1170,5361.03352864583,146545.905531141,3627.7001953125,2490.34997558594,6,"JAK1","Cytoplasm"
9,1170,5324.45320638021,146515.035658095,3591.11987304688,2459.48010253906,6,"SLPI","Membrane"
9,1170,5377.05013020833,146550.838880751,3643.716796875,2495.28332519531,6,"S100A2","Membrane"
9,1170,5364.78328450521,146554.938856337,3631.44995117188,2499.38330078125,6,"B2M","Cytoplasm"
9,1170,5348.13338216146,146508.105482313,3614.80004882812,2452.54992675781,6,"CXCL3","Membrane"
9,1170,5325.30843098958,146549.880506727,3591.97509765625,2494.32495117188,6,"CALM1","Nuclear"
9,1170,5331.25545247396,146542.711195204,3597.92211914062,2487.15563964844,6,"CXCL3","Nuclear"
9,1170,5339.15706380208,146535.785047743,3605.82373046875,2480.2294921875,6,"EZH2","Nuclear"
9,1170,5333.86678059896,146512.355482313,3600.53344726562,2456.79992675781,6,"GSTP1","Membrane"
9,1170,5319.39998372396,146529.188856337,3586.06665039062,2473.63330078125,6,"SIGIRR","Nuclear"
9,1170,5383.01350911458,146548.075575087,3649.68017578125,2492.52001953125,6,"MAML2","Cytoplasm"
9,1170,5347.05330403646,146520.015638563,3613.71997070312,2464.46008300781,6,"CCL3L3","Cytoplasm"
9,1170,5342.60823567708,146560.105604384,3609.27490234375,2504.55004882812,6,"ANXA2","Membrane"
9,1170,5342.05330403646,146544.595594618,3608.71997070312,2489.0400390625,6,"NR1H2","Nuclear"
9,1170,5367.04988606771,146557.572279188,3633.71655273438,2502.01672363281,4,"HLA-A","Cytoplasm"
9,1170,5352.51668294271,146567.52223036,3619.18334960938,2511.96667480469,4,"FZD5","Cytoplasm"
9,1170,5329.45320638021,146515.735609266,3596.11987304688,2460.18005371094,4,"NOTCH3","Membrane"
9,1170,5327.78352864583,146537.355604384,3594.4501953125,2481.80004882812,4,"FLT1","Nuclear"
9,1170,5319.14998372396,146548.338880751,3585.81665039062,2492.78332519531,4,"SPINK1","Nuclear"
9,1170,5324.19026692708,146514.45570204,3590.85693359375,2458.90014648438,4,"B2M","Membrane"
9,1170,5303.30818684896,146546.855604384,3569.97485351562,2491.30004882812,4,"HMGB2","Cytoplasm"
9,1170,5360.69563802083,146569.668104384,3627.3623046875,2514.11254882812,4,"MZT2A","Cytoplasm"
9,1170,5335.04573567708,146558.730604384,3601.71240234375,2503.17504882812,4,"STMN1","Nuclear"
9,1170,5351.96687825521,146533.95557997,3618.63354492188,2478.40002441406,4,"ERBB3","Nuclear"
9,1170,5331.39046223958,146548.312635634,3598.05712890625,2492.75708007812,4,"CCL26","Nuclear"
9,1170,5354.19344075521,146570.255506727,3620.86010742188,2514.69995117188,4,"JAK1","Cytoplasm"
9,1170,5354.35115559896,146557.600965712,3621.01782226562,2502.04541015625,4,"RPL22","Membrane"
9,1170,5365.65315755208,146550.195570204,3632.31982421875,2494.64001464844,4,"MZT2A","Membrane"
9,1170,5339.31551106771,146563.155531141,3605.98217773438,2507.59997558594,4,"H4C3","Membrane"
9,1170,5349.11336263021,146510.525526259,3615.78002929688,2454.96997070312,4,"IGF2R","Membrane"
9,1170,5380.53352864583,146554.542982313,3647.2001953125,2498.98742675781,4,"GPX1","Membrane"
9,1170,5341.67879231771,146511.519178602,3608.34545898438,2455.96362304688,4,"KRT6A","Cytoplasm"
9,1170,5372.57307942708,146532.695570204,3639.23974609375,2477.14001464844,4,"EPHB4","Cytoplasm"
9,1170,5318.27083333333,146538.218031141,3584.9375,2482.66247558594,4,"SMARCB1","Nuclear"
9,1170,5334.33333333333,146528.605604384,3601,2473.05004882812,4,"VEGFA","Nuclear"
9,1170,5339.29305013021,146523.655531141,3605.95971679688,2468.09997558594,4,"NR1H2","Nuclear"
9,1170,5359.48299153646,146525.26807997,3626.14965820312,2469.71252441406,4,"LEP","Membrane"
9,1170,5333.29573567708,146560.405531141,3599.96240234375,2504.84997558594,4,"GLUL","Cytoplasm"
9,1170,5347.17097981771,146549.318006727,3613.83764648438,2493.76245117188,4,"B2M","Nuclear"
9,1170,5354.89339192708,146506.915662977,3621.56005859375,2451.36010742188,4,"IL1RAP","Cytoplasm"
9,1170,5366.05183919271,146533.782728407,3632.71850585938,2478.22717285156,4,"CLDN4","Membrane"
9,1170,5378.17757161458,146528.16663954,3644.84423828125,2472.61108398438,4,"CLDN4","Cytoplasm"
9,1170,5340.84749348958,146544.184095595,3607.51416015625,2488.62854003906,4,"TNFRSF12A","Nuclear"
9,1170,5346.30598958333,146557.937269423,3612.97265625,2502.38171386719,4,"DDX58","Nuclear"
9,1170,5314.47102864583,146545.980604384,3581.1376953125,2490.42504882812,4,"MX1","Nuclear"
9,1170,5347.69344075521,146554.415540907,3614.36010742188,2498.85998535156,4,"RXRB","Nuclear"
9,1170,5339.09993489583,146529.335584852,3605.7666015625,2473.78002929688,4,"SLPI","Nuclear"
9,1170,5324.21931966146,146522.012708876,3590.88598632812,2466.45715332031,4,"CD63","Cytoplasm"
9,1170,5330.98323567708,146557.334120009,3597.64990234375,2501.77856445312,4,"SMARCB1","Nuclear"
9,1170,5344.61116536458,146518.255506727,3611.27783203125,2462.69995117188,4,"CD40","Cytoplasm"
9,1170,5353.21638997396,146560.038831923,3619.88305664062,2504.48327636719,4,"ADGRL2","Membrane"
9,1170,5339.20833333333,146542.930555556,3605.875,2487.375,4,"MZT2A","Nuclear"
9,1170,5380.48323567708,146542.880506727,3647.14990234375,2487.32495117188,4,"CD38","Cytoplasm"
9,1170,5353.35823567708,146561.880506727,3620.02490234375,2506.32495117188,4,"PHLDA2","Membrane"
9,1170,5324.83333333333,146558.355604384,3591.5,2502.80004882812,4,"MIF","Nuclear"
9,1170,5378.50008138021,146557.205457899,3645.16674804688,2501.64990234375,4,"MIF","Membrane"
9,1170,5312.24763997396,146545.41273329,3578.91430664062,2489.85717773438,4,"ACKR3","Cytoplasm"
9,1170,5312.13338216146,146533.995619032,3578.80004882812,2478.44006347656,4,"SMAD3","Cytoplasm"
9,1170,5337.75008138021,146526.255628798,3604.41674804688,2470.70007324219,4,"IFNAR2","Nuclear"
9,1170,5321.28328450521,146537.755628798,3587.94995117188,2482.20007324219,4,"ACVR1","Nuclear"
9,1170,5345.70467122396,146522.998304579,3612.37133789062,2467.44274902344,4,"ARF1","Cytoplasm"
9,1170,5358.81673177083,146515.20557997,3625.4833984375,2459.65002441406,4,"SRC","Cytoplasm"
9,1170,5315.85359700521,146522.715467665,3582.52026367188,2467.15991210938,4,"WNT5B","Cytoplasm"
9,1170,5322.41707356771,146535.247328016,3589.08374023438,2479.69177246094,4,"IFIH1","Nuclear"
9,1170,5347.02498372396,146557.172254774,3613.69165039062,2501.61669921875,4,"MZT2A","Nuclear"
9,1170,5316.28914388021,146528.344373915,3582.95581054688,2472.78881835938,4,"TNFRSF12A","Nuclear"
9,1170,5372.20833333333,146540.380506727,3638.875,2484.82495117188,4,"GSTP1","Cytoplasm"
9,1170,5377.38313802083,146533.222181532,3644.0498046875,2477.66662597656,4,"HSPB1","Cytoplasm"
9,1170,5371.11336263021,146557.995619032,3637.78002929688,2502.44006347656,4,"IL1RN","Cytoplasm"
9,1170,5322.12093098958,146524.293104384,3588.78759765625,2468.73754882812,4,"CHEK1","Nuclear"
9,1170,5340.03328450521,146548.338880751,3606.69995117188,2492.78332519531,4,"CXCL12","Nuclear"
9,1170,5329.93318684896,146556.255506727,3596.59985351562,2500.69995117188,4,"GPX1","Nuclear"
9,1170,5367.15315755208,146520.175550673,3633.81982421875,2464.61999511719,4,"NEAT1","Membrane"
9,1170,5355.07307942708,146542.755506727,3621.73974609375,2487.19995117188,7,"NegPrb17","Nuclear"
9,1170,5362.39998372396,146550.172254774,3629.06665039062,2494.61669921875,7,"DUSP1","Cytoplasm"
9,1170,5374.61897786458,146549.012708876,3641.28564453125,2493.45715332031,7,"ADGRF5","Membrane"
9,1170,5347.41658528646,146551.02223036,3614.08325195312,2495.46667480469,7,"TNFRSF1B","Nuclear"
9,1170,5341.09993489583,146543.188856337,3607.7666015625,2487.63330078125,7,"ACVR1","Nuclear"
9,1170,5360.49080403646,146553.884046766,3627.15747070312,2498.32849121094,7,"ETV5","Cytoplasm"
