"fov","cell_ID","x_global_px","y_global_px","x_local_px","y_local_px","z","target","CellComp"
11,0,16314.2875434028,146178.150526259,3636.509765625,2122.59497070312,2,"FOXF1","0"
11,0,16634.4313422309,146509.178602431,3956.65356445312,2453.623046875,2,"EPHB3","0"
11,0,16387.6342230903,146264.693006727,3709.8564453125,2209.13745117188,2,"COL1A1","0"
11,0,16584.5778266059,146487.555555556,3906.80004882812,2432,2,"COL1A1","0"
11,0,16327.3410101997,146444.210096571,3649.56323242188,2388.65454101562,2,"CDKN3","0"
11,0,16258.1579047309,146440.355604384,3580.38012695312,2384.80004882812,2,"GADD45B","0"
11,0,16505.8578559028,146422.515516493,3828.080078125,2366.9599609375,2,"COL3A1","0"
11,0,16337.4777289497,146541.95557997,3659.69995117188,2486.40002441406,2,"TNFRSF12A","Membrane"
11,0,16327.4965277778,146420.743055556,3649.71875,2365.1875,2,"EFNB2","0"
11,0,16411.7555609809,146271.989027235,3733.97778320312,2216.43347167969,2,"STAT5B","Membrane"
11,0,16324.6007758247,146198.94019911,3646.82299804688,2143.38464355469,2,"RPS4Y1","0"
11,0,16353.1725531684,146414.113416884,3675.39477539062,2358.55786132812,2,"VTN","0"
11,0,16611.9088812934,146490.824842665,3934.13110351562,2435.26928710938,2,"PDGFRA","0"
11,0,16371.3207465278,146183.584120009,3693.54296875,2128.02856445312,2,"BST2","0"
11,0,16338.4660101997,146446.97901747,3660.68823242188,2391.42346191406,2,"THBS2","0"
11,0,16389.1920844184,146270.727064345,3711.41430664062,2215.17150878906,2,"COL6A2","0"
11,0,16480.9379340278,146445.735487196,3803.16015625,2390.17993164062,2,"COL1A1","0"
11,0,16255.1351996528,146440.784193251,3577.357421875,2385.22863769531,2,"COL1A2","0"
11,0,16261.6222601997,146448.155653212,3583.84448242188,2392.60009765625,2,"COL3A1","0"
11,0,16330.8917914497,146420.441297743,3653.11401367188,2364.8857421875,2,"MZT2A","Membrane"
11,0,16329.2401801215,146208.017957899,3651.46240234375,2152.46240234375,2,"SREBF1","0"
11,0,16400.7526312934,146623.968153212,3722.97485351562,2568.41259765625,2,"HLA-C","0"
11,0,16632.9142523872,146617.628309462,3955.13647460938,2562.07275390625,2,"TNFSF8","Membrane"
11,0,16403.1110297309,146456.538953993,3725.33325195312,2400.9833984375,2,"INHBB","0"
11,0,16425.4379340278,146601.575575087,3747.66015625,2546.02001953125,2,"LUM","0"
11,0,16478.6403266059,146439.39307997,3800.86254882812,2383.83752441406,2,"COL1A1","0"
11,0,16339.2777777778,146448.793104384,3661.5,2393.23754882812,2,"COL1A1","0"
11,0,16618.9945746528,146565.105482313,3941.216796875,2509.54992675781,2,"BRCA1","0"
11,0,16643.4176703559,146621.355604384,3965.63989257812,2565.80004882812,2,"ITGA5","0"
11,0,16349.489203559,146429.922254774,3671.71142578125,2374.36669921875,2,"FZD5","0"
11,0,16175.1061469184,146601.712660048,3497.32836914062,2546.15710449219,2,"FGF2","0"
11,0,16452.4530707465,146602.405531141,3774.67529296875,2546.84997558594,2,"TIE1","0"
11,0,16449.7611762153,146431.488783095,3771.9833984375,2375.93322753906,2,"MIF","0"
11,0,16204.1779242622,146341.422254774,3526.40014648438,2285.86669921875,2,"XCL1","0"
11,0,16484.4491644965,146106.41273329,3806.67138671875,2050.85717773438,2,"CSF1R","0"
11,0,16407.4977484809,146495.615614149,3729.71997070312,2440.06005859375,2,"COL1A1","0"
11,0,16210.1579047309,146263.335462782,3532.38012695312,2207.77990722656,2,"SERPINH1","0"
11,0,16337.8410101997,146209.219251845,3660.06323242188,2153.66369628906,2,"IGFBP7","0"
11,0,16597.8175726997,146482.335584852,3920.03979492188,2426.78002929688,2,"COL9A2","0"
11,0,16526.5778266059,146467.712660048,3848.80004882812,2412.15710449219,2,"LGALS1","0"
11,0,16264.627875434,146443.655653212,3586.85009765625,2388.10009765625,2,"FN1","0"
11,0,16273.9276801215,146446.58057997,3596.14990234375,2391.02502441406,2,"FN1","0"
11,0,16611.4633246528,146495.655531141,3933.685546875,2440.09997558594,2,"INSR","0"
11,0,16569.8278266059,146493.638807509,3892.05004882812,2438.08325195312,2,"CUZD1","0"
11,0,16134.1889105903,146055.855604384,3456.4111328125,2000.30004882812,2,"BMP2","0"
11,0,16593.3578559028,146492.155531141,3915.580078125,2436.59997558594,2,"COL5A2","0"
11,0,16610.6029730903,146185.70557997,3932.8251953125,2130.15002441406,2,"DUSP2","Membrane"
11,0,16605.3637152778,146494.641248915,3927.5859375,2439.08569335938,2,"SQSTM1","0"
11,0,16638.7777777778,146548.338880751,3961,2492.78332519531,2,"COL27A1","0"
11,0,16321.4379340278,146172.715467665,3643.66015625,2117.15991210938,2,"WIF1","0"
11,0,16589.2775336372,146492.341322157,3911.49975585938,2436.78576660156,2,"COL1A1","0"
11,0,16493.2611762153,146432.055555556,3815.4833984375,2376.5,2,"KRT24","0"
11,0,16593.5675726997,146488.055555556,3915.78979492188,2432.5,2,"MMP14","0"
11,0,16260.565375434,146433.917982313,3582.78759765625,2378.36242675781,2,"COL1A1","0"
11,0,16204.5277777778,146340.70557997,3526.75,2285.15002441406,2,"XCL1","0"
11,0,16216.0976019965,146355.675550673,3538.31982421875,2300.11999511719,2,"SERPINH1","0"
11,0,16536.9699164497,146446.655653212,3859.19213867188,2391.10009765625,2,"TUBB","0"
11,0,16344.0922309028,146242.184217665,3666.314453125,2186.62866210938,2,"IGFBP7","0"
11,0,16581.7030707465,146505.930677626,3903.92529296875,2450.37512207031,2,"COL1A1","0"
11,0,16207.7777777778,146358.230604384,3530,2302.67504882812,2,"IGFBP5","0"
11,0,16593.3207465278,146502.141248915,3915.54296875,2446.58569335938,2,"LGALS1","0"
11,0,16334.6061469184,146414.82691786,3656.82836914062,2359.27136230469,2,"FASN","Membrane"
11,0,16202.457953559,146337.575453016,3524.68017578125,2282.01989746094,2,"CXCL12","0"
11,0,16444.1637641059,146437.227064345,3766.38598632812,2381.67150878906,2,"DUSP5","0"
11,0,16559.9779730903,146527.380506727,3882.2001953125,2471.82495117188,2,"COL1A1","0"
11,0,16375.2111273872,146169.838880751,3697.43334960938,2114.28332519531,2,"CD28","0"
11,0,16232.5775824653,146354.655531141,3554.7998046875,2299.09997558594,2,"COL1A1","0"
11,0,16263.1276312934,146438.322279188,3585.34985351562,2382.76672363281,2,"COL1A1","Membrane"
11,0,16223.6525336372,146358.505506727,3545.87475585938,2302.94995117188,2,"COL1A1","0"
11,0,16610.4635687934,146169.426893446,3932.68579101562,2113.87133789062,2,"CRIP1","0"
11,0,16260.5778266059,146449.435438368,3582.80004882812,2393.8798828125,2,"COL27A1","0"
11,0,16343.5609809028,146238.722425673,3665.783203125,2183.16687011719,1,"MGP","0"
11,0,16329.8529730903,146409.530531141,3652.0751953125,2353.97497558594,1,"TNFRSF12A","0"
11,0,16409.498969184,146559.112806532,3731.72119140625,2503.55725097656,1,"ITGAE","0"
11,0,16613.2577582465,146187.275526259,3935.47998046875,2131.71997070312,1,"COL1A1","Membrane"
11,0,16507.9491644965,146067.469862196,3830.17138671875,2011.91430664062,1,"IGKC","0"
11,0,16652.7777777778,146382.025526259,3975,2326.46997070312,1,"CST7","0"
11,0,16593.2416449653,146579.110120985,3915.4638671875,2523.55456542969,1,"HLA-DPB1","0"
11,0,16424.0375434028,146540.875623915,3746.259765625,2485.32006835938,1,"CCL4L2","0"
11,0,16603.5143500434,146498.119154188,3925.73657226562,2442.56359863281,1,"GPER1","0"
11,0,16345.9027777778,146408.655653212,3668.125,2353.10009765625,1,"NEAT1","Membrane"
11,0,16349.3942328559,146227.888929579,3671.61645507812,2172.33337402344,1,"TPM2","Membrane"
11,0,16353.618109809,146490.435560438,3675.84033203125,2434.88000488281,1,"TAGLN","0"
11,0,16589.4279242622,146595.430555556,3911.65014648438,2539.875,1,"KRT15","Membrane"
11,0,16370.4611273872,146182.20557997,3692.68334960938,2126.65002441406,1,"BST2","0"
11,0,16459.409125434,146447.761854384,3781.63134765625,2392.20629882812,1,"IL33","0"
11,0,16589.1481391059,146492.025648329,3911.37036132812,2436.47009277344,1,"COL1A1","0"
11,0,16347.0277777778,146216.58057997,3669.25,2161.02502441406,1,"APOD","0"
11,0,16350.6027289497,146239.780531141,3672.82495117188,2184.22497558594,1,"GAS6","Membrane"
11,0,16473.8175726997,146271.175550673,3796.03979492188,2215.61999511719,1,"IL15","0"
11,0,16612.6281195747,146499.14723036,3934.85034179688,2443.59167480469,1,"ANXA1","0"
11,0,16411.5612250434,146272.155531141,3733.78344726562,2216.59997558594,1,"STAT5B","Membrane"
11,0,16643.0504828559,146629.700941298,3965.27270507812,2574.14538574219,1,"SPOCK2","0"
11,0,16634.0277777778,146136.83057997,3956.25,2081.27502441406,1,"DUSP6","0"
11,0,16602.2777777778,146497.95557997,3924.5,2442.40002441406,1,"ARF1","0"
11,0,16370.4574652778,146192.365614149,3692.6796875,2136.81005859375,1,"TNFRSF10D","0"
11,0,16419.797797309,146498.315565321,3742.02001953125,2442.76000976562,1,"LGALS1","0"
11,0,16633.5902777778,146507.64307997,3955.8125,2452.08752441406,1,"IFITM1","Membrane"
11,0,16650.4279242622,146149.622083876,3972.65014648438,2094.06652832031,1,"FGF18","0"
11,0,16525.4652777778,146477.58057997,3847.6875,2422.02502441406,1,"CXCL5","0"
11,0,16354.0443793403,146190.755506727,3676.2666015625,2135.19995117188,1,"CD3E","0"
11,0,16416.989203559,146444.711195204,3739.21142578125,2389.15563964844,1,"RGS1","0"
11,0,16507.6920844184,146059.512830946,3829.91430664062,2003.95727539062,1,"IGHA1","0"
11,0,16459.7379828559,146267.935682509,3781.96020507812,2212.38012695312,1,"HLA-C","0"
11,0,16131.166937934,146057.488905165,3453.38916015625,2001.93334960938,1,"WIF1","Nuclear"
11,0,16335.2577582465,146430.235487196,3657.47998046875,2374.67993164062,1,"FN1","0"
11,0,16333.2545844184,146411.017103407,3655.47680664062,2355.46154785156,1,"COL17A1","0"
11,0,16387.0153266059,146442.618055556,3709.23754882812,2387.0625,1,"PARP1","0"
11,0,16598.5180121528,146492.935560438,3920.740234375,2437.38000488281,1,"THBS2","0"
11,0,16588.797797309,146588.675550673,3911.02001953125,2533.11999511719,1,"ACTA2","0"
11,0,16228.9633246528,146365.41273329,3551.185546875,2309.85717773438,1,"VIM","0"
11,0,16327.1710883247,146217.70557997,3649.39331054688,2162.15002441406,1,"IL11","0"
11,0,16621.6447211372,146158.788831923,3943.86694335938,2103.23327636719,1,"HDAC4","0"
11,0,16207.8776312934,146358.642957899,3530.09985351562,2303.08740234375,1,"IGFBP5","0"
11,0,16637.1666937934,146527.95557997,3959.38891601562,2472.40002441406,1,"RAMP2","0"
11,0,16647.6332465278,146653.16663954,3969.85546875,2597.61108398438,1,"COL1A1","0"
11,0,16503.1979437934,146432.049085829,3825.42016601562,2376.49353027344,1,"COL1A1","0"
11,0,16340.9115668403,146414.122328016,3663.1337890625,2358.56677246094,1,"MT1X","Membrane"
11,0,16326.8554144965,146169.722303602,3649.07763671875,2114.16674804688,1,"IGFBP7","0"
11,0,16369.2670355903,146460.766737196,3691.4892578125,2405.21118164062,1,"COL3A1","0"
11,0,16582.9494086372,146486.755628798,3905.17163085938,2431.20007324219,1,"B2M","0"
11,0,16326.6976996528,146453.935560438,3648.919921875,2398.38000488281,1,"LINC02446","0"
11,0,16598.8065863715,146482.741224501,3921.02880859375,2427.18566894531,1,"COL1A2","0"
11,0,16410.9945746528,146619.972181532,3733.216796875,2564.41662597656,1,"LGALS9","0"
11,0,16426.3654242622,146427.380506727,3748.58764648438,2371.82495117188,1,"COL1A1","0"
11,0,16322.0314398872,146194.40894911,3644.25366210938,2138.85339355469,1,"HLA-DRB5","0"
11,0,16597.4279242622,146499.367933485,3919.65014648438,2443.81237792969,1,"COL1A1","0"
11,0,16399.8476019965,146452.015394423,3722.06982421875,2396.45983886719,1,"TGFB1","0"
11,0,16586.1154242622,146482.811781141,3908.33764648438,2427.25622558594,1,"IL1R1","0"
11,0,16403.4113226997,146489.838758681,3725.63354492188,2434.283203125,1,"RGCC","0"
11,0,16214.0153266059,146358.117933485,3536.23754882812,2302.56237792969,1,"CD74","0"
11,0,16614.957953559,146178.79554579,3937.18017578125,2123.23999023438,1,"MX1","Membrane"
11,0,16591.5976019965,146198.175428602,3913.81982421875,2142.61987304688,1,"HMGB2","0"
11,0,16593.6920844184,146487.062635634,3915.91430664062,2431.50708007812,1,"MT2A","0"
11,0,16351.7777777778,146218.81104872,3674,2163.25549316406,1,"TAGLN","Membrane"
11,0,16318.3529730903,146220.730482313,3640.5751953125,2165.17492675781,1,"HSP90AB1","0"
11,0,16636.1774359809,146399.497083876,3958.39965820312,2343.94152832031,1,"KRT86","0"
11,0,16600.0529242622,146485.843031141,3922.27514648438,2430.28747558594,1,"COL6A3","0"
11,0,16342.7230902778,146223.719129774,3664.9453125,2168.16357421875,1,"CCND1","0"
11,0,16572.0778266059,146492.36988661,3894.30004882812,2436.81433105469,1,"ROR1","0"
11,0,16134.1696234809,146056.147352431,3456.39184570312,2000.591796875,1,"BMP2","0"
11,0,16374.9406195747,146298.76807997,3697.16284179688,2243.21252441406,1,"INHBB","0"
11,0,16351.7777777778,146174.784193251,3674,2119.22863769531,1,"GSTP1","0"
11,0,16634.223578559,146511.824720595,3956.44580078125,2456.26916503906,1,"CXCL5","0"
11,0,16342.5111762153,146437.463880751,3664.7333984375,2381.90832519531,1,"ENG","0"
11,0,16410.0441351997,146621.938978407,3732.26635742188,2566.38342285156,1,"MMP14","0"
11,0,16596.7777777778,146498.555555556,3919,2443,1,"COL1A1","0"
11,0,16270.5578070747,146443.95557997,3592.78002929688,2388.40002441406,1,"KRT7","0"
11,0,16213.7943793403,146357.20557997,3536.0166015625,2301.65002441406,1,"CD74","0"
11,0,16421.7335883247,146426.000013563,3743.95581054688,2370.44445800781,1,"RAC2","0"
11,0,16612.1666937934,146187.788831923,3934.38891601562,2132.23327636719,1,"COL1A1","Membrane"
11,0,16593.2111273872,146491.805555556,3915.43334960938,2436.25,1,"COL5A2","0"
11,0,16389.377875434,146617.055677626,3711.60009765625,2561.50012207031,1,"PDGFRB","0"
11,0,16403.1110297309,146565.588880751,3725.33325195312,2510.03332519531,1,"TPM2","0"
11,0,16404.9904242622,146466.167982313,3727.21264648438,2410.61242675781,1,"BGN","0"
11,0,16180.1901312934,146602.293104384,3502.41235351562,2546.73754882812,1,"CD3G","0"
11,0,16261.7553168403,146423.866590712,3583.9775390625,2368.31103515625,1,"ADGRB3","0"
11,0,16202.3378363715,146336.695448134,3524.56005859375,2281.13989257812,1,"CXCL12","0"
11,0,16409.5526801215,146492.030531141,3731.77490234375,2436.47497558594,1,"COL1A1","0"
11,0,16619.6779242622,146486.91273329,3941.90014648438,2431.35717773438,1,"FFAR3","0"
11,0,16634.3334418403,146490.599989149,3956.5556640625,2435.04443359375,1,"TIGIT","0"
11,0,16404.1945258247,146570.105482313,3726.41674804688,2514.54992675781,1,"MPO","0"
11,0,16340.8280707465,146454.417982313,3663.05029296875,2398.86242675781,1,"CTSG","0"
11,0,16350.7577582465,146238.995619032,3672.97998046875,2183.44006347656,1,"MT1X","Membrane"
11,0,16667.5175238715,146623.95570204,3989.73974609375,2568.40014648438,1,"CALM3","0"
11,0,16343.3776312934,146457.688978407,3665.59985351562,2402.13342285156,1,"RARRES2","0"
11,0,16190.6554633247,146064.966688368,3512.87768554688,2009.4111328125,1,"NPR1","0"
11,0,16673.4276801215,146152.255506727,3995.64990234375,2096.69995117188,1,"PTGES","0"
11,0,16413.502875434,146436.980604384,3735.72509765625,2381.42504882812,1,"SLC40A1","0"
11,0,16095.7577582465,146551.075697157,3417.97998046875,2495.52014160156,1,"INHBB","0"
11,0,16079.1889105903,146480.16676161,3401.4111328125,2424.61120605469,1,"PDCD1LG2","0"
11,0,16602.8378363715,146167.195692274,3925.06005859375,2111.64013671875,1,"COL1A1","0"
11,0,16330.4777289497,146419.995619032,3652.69995117188,2364.44006347656,1,"MZT2A","Membrane"
11,0,16483.5412055122,146438.755506727,3805.76342773438,2383.19995117188,1,"VCAM1","0"
11,0,16377.6920844184,146462.126966688,3699.91430664062,2406.57141113281,1,"HDAC4","0"
11,0,16592.2206488715,146488.012708876,3914.44287109375,2432.45715332031,1,"COL1A2","0"
11,0,16095.8175726997,146414.495619032,3418.03979492188,2358.94006347656,1,"KRT86","0"
11,0,16170.7279730903,146065.655653212,3492.9501953125,2010.10009765625,1,"NegPrb13","Membrane"
11,0,16595.2780219184,146487.52223036,3917.50024414062,2431.96667480469,1,"COL1A1","0"
11,0,16360.6276312934,146200.605604384,3682.84985351562,2145.05004882812,1,"IGFBP7","0"
11,0,16202.3112250434,146337.622083876,3524.53344726562,2282.06652832031,1,"CXCL12","0"
11,0,16330.5114203559,146174.788953993,3652.73364257812,2119.2333984375,1,"EGF","Membrane"
11,0,16485.7348090278,146517.641370985,3807.95703125,2462.08581542969,1,"TPM2","0"
11,0,16229.3976508247,146364.535536024,3551.61987304688,2308.97998046875,1,"VIM","0"
11,0,16350.797797309,146240.855604384,3673.02001953125,2185.30004882812,1,"MT1X","Membrane"
11,0,16636.1579047309,146495.215467665,3958.38012695312,2439.65991210938,1,"BAG3","0"
11,0,16476.4330512153,146288.711195204,3798.6552734375,2233.15563964844,1,"TNFSF8","Membrane"
11,0,16475.0778266059,146444.680555556,3797.30004882812,2389.125,7,"CD53","0"
11,0,16378.8444281684,146056.322279188,3701.06665039062,2000.76672363281,7,"LGALS3","0"
11,0,16414.2777777778,146436.384046766,3736.5,2380.82849121094,7,"IL13RA1","0"
11,0,16452.1874457465,146509.895521376,3774.40966796875,2454.33996582031,7,"ACKR3","0"
11,0,16442.6347113715,146528.155531141,3764.85693359375,2472.59997558594,7,"KRT7","Membrane"
11,0,16200.4152289497,146064.418104384,3522.63745117188,2008.86254882812,7,"CTSG","Membrane"
11,0,16387.7777777778,146633.280653212,3710,2577.72509765625,7,"SOX2","0"
11,0,16431.7111273872,146280.872328016,3753.93334960938,2225.31677246094,7,"CD3E","0"
11,0,16274.6596137153,146322.019178602,3596.8818359375,2266.46362304688,7,"NR1H2","0"
11,0,16636.252875434,146496.20557997,3958.47509765625,2440.65002441406,7,"WNT5A","0"
11,0,16635.5277777778,146529.422132704,3957.75,2473.86657714844,7,"CD59","0"
11,0,16197.0780707465,146324.868055556,3519.30029296875,2269.3125,7,"HSPB1","0"
11,0,16414.3112250434,146260.155531141,3736.53344726562,2204.59997558594,7,"MIF","Membrane"
11,0,16387.190375434,146232.505506727,3709.41259765625,2176.94995117188,7,"XCL1","0"
11,0,16416.4777289497,146057.138929579,3738.69995117188,2001.58337402344,7,"ITGA9","0"
11,0,16137.7445746528,146370.322157118,3459.966796875,2314.7666015625,7,"PIGR","0"
11,0,16199.1976996528,146583.895643446,3521.419921875,2528.34008789062,7,"OAS3","0"
11,0,16312.5358344184,146496.763929579,3634.75805664062,2441.20837402344,7,"GLUL","0"
11,0,16414.0875922309,146589.165540907,3736.30981445312,2533.60998535156,7,"MT2A","0"
11,0,16316.9997016059,146537.611097548,3639.22192382812,2482.05554199219,7,"LCN2","0"
11,0,16415.3554144965,146276.000135634,3737.57763671875,2220.44458007812,7,"CCR5","0"
11,0,16268.9027777778,146419.83057997,3591.125,2364.27502441406,7,"CLEC14A","0"
11,0,16274.1859809028,146324.172254774,3596.408203125,2268.61669921875,7,"JAK2","0"
11,0,16559.9943305122,146604.797132704,3882.21655273438,2549.24157714844,7,"WIF1","0"
11,0,16601.7152777778,146623.030531141,3923.9375,2567.47497558594,7,"DUSP2","0"
11,0,16279.7887641059,146324.788953993,3602.01098632812,2269.2333984375,7,"ADIPOQ","0"
11,0,16412.1637641059,146626.055555556,3734.38598632812,2570.5,7,"CLDN4","0"
11,0,16401.411078559,146615.344373915,3723.63330078125,2559.78881835938,7,"EZH2","0"
11,0,16280.1776801215,146061.36988661,3602.39990234375,2005.81433105469,7,"CXCR1","0"
11,0,16393.8031684028,146312.868055556,3716.025390625,2257.3125,7,"GSTP1","0"
11,0,16404.7443305122,146609.838880751,3726.96655273438,2554.28332519531,7,"NPPC","0"
11,0,16230.0155707465,146352.130628798,3552.23779296875,2296.57507324219,7,"COL3A1","0"
11,0,16285.637641059,146540.535658095,3607.85986328125,2484.98010253906,7,"SMARCB1","0"
11,0,16548.6579047309,146446.355604384,3870.88012695312,2390.80004882812,7,"SOX4","0"
11,0,16333.2108832465,146570.199964735,3655.43310546875,2514.64440917969,7,"CD81","0"
11,0,16340.1776801215,146552.015516493,3662.39990234375,2496.4599609375,7,"FGF9","0"
11,0,16279.9445258247,146328.422254774,3602.16674804688,2272.86669921875,7,"IGFBP7","0"
11,0,16204.8175726997,146637.195570204,3527.03979492188,2581.64001464844,7,"MAML2","Membrane"
11,0,16532.5111762153,146489.766615126,3854.7333984375,2434.21105957031,7,"KRT6C","0"
11,0,16315.1527777778,146274.405653212,3637.375,2218.85009765625,7,"LEFTY1","0"
11,0,16387.3610297309,146645.638929579,3709.58325195312,2590.08337402344,7,"ADGRG5","0"
11,0,16268.5944281684,146410.555677626,3590.81665039062,2355.00012207031,7,"CD27","0"
11,0,16323.9313422309,146552.601698134,3646.15356445312,2497.04614257812,7,"IL11","0"
11,0,16545.354437934,146623.95557997,3867.57666015625,2568.40002441406,7,"ITGB5","0"
11,0,16172.7777777778,146189.935560438,3495,2134.38000488281,7,"TAGLN","0"
11,0,16383.6776801215,146306.330457899,3705.89990234375,2250.77490234375,7,"LTF","0"
11,0,16429.9206000434,146257.198377821,3752.14282226562,2201.64282226562,7,"HDAC5","0"
11,0,16473.8922797309,146609.555555556,3796.11450195312,2554,7,"WNT5B","0"
11,0,16379.1579047309,146496.815565321,3701.38012695312,2441.26000976562,7,"IGKC","0"
11,0,16374.3578559028,146570.135633681,3696.580078125,2514.580078125,7,"NegPrb19","Membrane"
11,0,16641.9777289497,146160.675550673,3964.19995117188,2105.11999511719,7,"SMO","0"
11,0,16337.3402777778,146206.918104384,3659.5625,2151.36254882812,7,"ICAM2","0"
11,0,16247.088812934,146560.699964735,3569.31103515625,2505.14440917969,7,"CCL2","0"
11,0,16290.911078559,146394.133314345,3613.13330078125,2338.57775878906,7,"INHA","0"
11,0,16308.2609320747,146451.555555556,3630.48315429688,2396,7,"MMP9","0"
11,0,16278.706000434,146626.055433485,3600.92822265625,2570.49987792969,7,"TOP2A","0"
11,0,16395.3634711372,146281.384290907,3717.58569335938,2225.82873535156,7,"IL6ST","0"
11,0,16400.352484809,146429.730604384,3722.57470703125,2374.17504882812,7,"NLRP3","0"
11,0,16146.8063422309,146347.241224501,3469.02856445312,2291.68566894531,7,"TSHZ2","0"
11,0,16339.9777289497,146516.815565321,3662.19995117188,2461.26000976562,7,"HLA-A","0"
11,0,16426.2277289497,146061.075453016,3748.44995117188,2005.51989746094,7,"ANXA4","0"
11,0,16173.8554144965,146200.800062391,3496.07763671875,2145.24450683594,7,"LMNA","0"
11,0,16471.6207953559,146436.569837782,3793.84301757812,2381.01428222656,7,"HLA-C","0"
11,0,16162.8610297309,146200.855726454,3485.08325195312,2145.30017089844,7,"COL4A5","0"
11,0,16343.4503851997,146421.773695204,3665.67260742188,2366.21813964844,7,"HCAR2","0"
11,0,16333.3776312934,146405.388929579,3655.59985351562,2349.83337402344,7,"CXCR4","0"
11,0,16337.7777777778,146565.905531141,3660,2510.34997558594,7,"OLR1","0"
11,0,16624.3781195747,146505.599989149,3946.60034179688,2450.04443359375,7,"KRT8","Membrane"
11,0,16521.834906684,146242.569959852,3844.05712890625,2187.01440429688,7,"PHLDA2","0"
11,0,16355.5976019965,146470.13551161,3677.81982421875,2414.57995605469,7,"S100A9","Membrane"
11,0,16615.5221625434,146504.16663954,3937.74438476562,2448.61108398438,7,"MS4A1","0"
11,0,16626.6776801215,146498.915540907,3948.89990234375,2443.35998535156,7,"COL1A1","0"
11,0,16325.7445746528,146425.238905165,3647.966796875,2369.68334960938,7,"IGHG2","0"
11,0,16329.4779730903,146504.405653212,3651.7001953125,2448.85009765625,7,"CXCR1","0"
11,0,16251.7030707465,146438.630506727,3573.92529296875,2383.07495117188,7,"IL32","0"
11,0,16453.8776312934,146441.988905165,3776.09985351562,2386.43334960938,7,"NANOG","0"
11,0,16603.7404242622,146154.767957899,3925.96264648438,2099.21240234375,7,"TSLP","0"
11,0,16241.7247992622,146275.275648329,3563.94702148438,2219.72009277344,7,"IL17RA","0"
11,0,16213.1276312934,146640.322157118,3535.34985351562,2584.7666015625,7,"CXCL9","Membrane"
11,0,16395.2777777778,146281.29554579,3717.5,2225.73999023438,7,"DUSP2","0"
11,0,16370.8378363715,146445.675550673,3693.06005859375,2390.11999511719,7,"OAS2","Membrane"
11,0,16550.520453559,146363.841322157,3872.74267578125,2308.28576660156,7,"HLA-DPA1","Nuclear"
11,0,16310.0941840278,146257.072157118,3632.31640625,2201.5166015625,7,"MMP9","0"
11,0,16384.5651312934,146608.718031141,3706.78735351562,2553.16247558594,7,"NPR1","0"
11,0,16206.190375434,146189.380506727,3528.41259765625,2133.82495117188,7,"PSAP","0"
11,0,16356.137641059,146247.735487196,3678.35986328125,2192.17993164062,7,"ADGRL1","0"
11,0,16233.3378363715,146360.835584852,3555.56005859375,2305.28002929688,7,"COL1A1","0"
11,0,16506.2577582465,146428.715589735,3828.47998046875,2373.16003417969,7,"COL1A1","0"
11,0,16155.252875434,146375.380506727,3477.47509765625,2319.82495117188,7,"IL18","0"
11,0,16426.5333930122,146284.66663954,3748.75561523438,2229.11108398438,7,"IL27RA","0"
11,0,16200.0597601997,146584.119154188,3522.28198242188,2528.56359863281,7,"OAS3","0"
11,0,16177.6110297309,146473.733289931,3499.83325195312,2418.177734375,7,"CD44","0"
11,0,16301.1976996528,146536.575453016,3623.419921875,2481.01989746094,7,"POU5F1","0"
11,0,16472.5778266059,146448.969862196,3794.80004882812,2393.41430664062,7,"CD74","0"
11,0,16312.6527777778,146540.005506727,3634.875,2484.44995117188,7,"INHBA","0"
11,0,16158.7113715278,146214.238783095,3480.93359375,2158.68322753906,7,"DUSP1","0"
11,0,16468.2445746528,146352.388807509,3790.466796875,2296.83325195312,7,"HCK","0"
11,0,16539.6203070747,146448.426893446,3861.84252929688,2392.87133789062,7,"FZD1","0"
11,0,16369.0636664497,146569.141248915,3691.28588867188,2513.58569335938,7,"IGKC","Membrane"
11,0,16330.6349555122,146573.298475477,3652.85717773438,2517.74291992188,7,"PDGFRA","0"
11,0,16345.038031684,146202.355482313,3667.26025390625,2146.79992675781,7,"CCL4","0"
11,0,16394.627875434,146239.380628798,3716.85009765625,2183.82507324219,7,"COL1A1","0"
11,0,16346.6666937934,146246.744520399,3668.88891601562,2191.18896484375,7,"IL32","Membrane"
11,0,16624.7921820747,146505.198377821,3947.01440429688,2449.64282226562,7,"INS","Membrane"
11,0,16231.2611762153,146476.205457899,3553.4833984375,2420.64990234375,7,"C1QB","0"
11,0,16079.8922797309,146482.784071181,3402.11450195312,2427.228515625,7,"MT1X","0"
11,0,16087.7777777778,146422.305555556,3410,2366.75,7,"IL17RB","Membrane"
11,0,16527.1779242622,146449.722181532,3849.40014648438,2394.16662597656,7,"NegPrb19","Membrane"
11,0,16169.6976996528,146165.575575087,3491.919921875,2110.02001953125,7,"CSF2RA","0"
11,0,16268.5175238715,146329.875623915,3590.73974609375,2274.32006835938,7,"ADGRG3","0"
11,0,16163.8922797309,146191.555555556,3486.11450195312,2136,7,"CXCR6","Membrane"
11,0,16260.9977484809,146391.235487196,3583.21997070312,2335.67993164062,7,"ADGRF3","0"
11,0,16362.7025824653,146613.730604384,3684.9248046875,2558.17504882812,7,"PRSS2","0"
11,0,16464.8776312934,146437.655653212,3787.09985351562,2382.10009765625,7,"LYZ","0"
