"","fov","cell_ID","x_global_px","y_global_px","x_local_px","y_local_px","z","target","CellComp"
"473",2,358,10004.9891493056,140088.305555556,2799.43359375,3332.75,2,"HMGB2","Nuclear"
"474",2,358,10051.1556532118,140097.955549452,2845.60009765625,3342.39999389648,2,"PTGES3","Membrane"
"475",2,358,10018.2806532118,140085.880537245,2812.72509765625,3330.32498168945,2,"EZH2","Nuclear"
"476",2,358,10038.2057020399,140069.655531141,2832.65014648438,3314.09997558594,2,"IL12A","Nuclear"
"477",2,358,10041.8805067274,140085.805555556,2836.32495117188,3330.25,2,"HSP90AA1","Nuclear"
"478",2,358,10019.4305555556,140089.030531141,2813.875,3333.47497558594,2,"CALM2","Nuclear"
"479",2,358,10004.1219618056,140059.28886244,2798.56640625,3303.73330688477,2,"MZT2A","Nuclear"
"480",2,358,10050.0431043837,140097.805555556,2844.48754882812,3342.25,2,"ADIPOQ","Membrane"
"481",2,358,10042.8932020399,140098.105543349,2837.33764648438,3342.54998779297,2,"ERBB3","Nuclear"
"482",2,358,10004.9889051649,140090.922224257,2799.43334960938,3335.36666870117,2,"S100A6","Nuclear"
"483",2,358,10055.4220106337,140084.788892958,2849.86645507812,3329.23333740234,6,"HMGB2","Membrane"
"484",2,358,10053.3827039931,140096.328291151,2847.8271484375,3340.7727355957,6,"FGF9","Membrane"
"485",2,358,10001.4305555556,140088.255567763,2795.875,3332.70001220703,6,"TNFSF9","Nuclear"
"486",2,358,10044.5955946181,140082.155561659,2839.0400390625,3326.60000610352,6,"EIF5A","Nuclear"
"487",2,358,10001.1156141493,140088.955549452,2795.56005859375,3333.39999389648,6,"TNFSF9","Nuclear"
"488",2,358,10046.8680555556,140086.730573866,2841.3125,3331.17501831055,6,"GSTP1","Nuclear"
"489",2,358,10046.4410536024,140087.398390028,2840.88549804688,3331.84283447266,6,"GSTP1","Nuclear"
"490",2,382,10051.7555555556,140040.615555556,2846.2,3285.06,1,"IER3","Nuclear"
"491",2,382,10064.1956555556,140070.375555556,2858.6401,3314.82,1,"NOD2","Nuclear"
"492",2,382,10059.6555555556,140041.655555556,2854.1,3286.1,1,"FLT1","Nuclear"
"493",2,382,10061.9305555556,140017.830555556,2856.375,3262.275,1,"TNFRSF14","Cytoplasm"
"494",2,382,10043.6805555556,140030.730555556,2838.125,3275.175,1,"RPL22","Nuclear"
"495",2,382,10044.4722555556,140058.155555556,2838.9167,3302.6,1,"HCK","Nuclear"
"496",2,382,10060.9054555556,140013.105515556,2855.3499,3257.54996,1,"EPHB4","Nuclear"
"497",2,382,10064.2056555556,140082.143075556,2858.6501,3326.58752,1,"H4C3","Cytoplasm"
"498",2,382,10062.3555555556,140064.175585556,2856.8,3308.62003,1,"MALAT1","Nuclear"
"499",2,382,10071.3553555556,140017.755555556,2865.7998,3262.2,1,"ACKR4","Membrane"
"500",2,382,10021.9155555556,140040.295555556,2816.36,3284.74,1,"ADORA2A","Nuclear"
"501",2,382,10064.1956555556,140052.615555556,2858.6401,3297.06,1,"NPPB","Nuclear"
"502",2,382,10069.1720555556,140062.422225556,2863.6165,3306.86667,1,"HLA-B","Nuclear"
"503",2,382,10069.1956555556,140038.995555556,2863.6401,3283.44,1,"IGKC","Nuclear"
"504",2,382,10042.1805555556,140060.930555556,2836.625,3305.375,1,"ANGPTL1","Nuclear"
"505",2,382,10047.9803555556,140076.380535556,2842.4248,3320.82498,1,"MT2A","Nuclear"
"506",2,382,10075.6554555556,140040.155555556,2870.0999,3284.6,1,"EPHB3","Cytoplasm"
"507",2,382,10059.6305555556,140063.868055556,2854.075,3308.3125,1,"CD63","Nuclear"
"508",2,382,10083.3153555556,140029.955555556,2877.7598,3274.4,1,"LTBR","Cytoplasm"
"509",2,382,10080.9759555556,140056.935555556,2875.4204,3301.38,1,"HLA-A","Cytoplasm"
"510",2,382,10066.0455555556,140064.915555556,2860.49,3309.36,1,"C1QB","Nuclear"
"511",2,382,10064.7388555556,140018.588885556,2859.1833,3263.03333,1,"MALAT1","Cytoplasm"
"512",2,382,10079.7222555556,140056.605575556,2874.1667,3301.05002,1,"TOP2A","Cytoplasm"
"513",2,382,10073.7305555556,140055.855555556,2868.175,3300.3,1,"HLA-A","Nuclear"
"514",2,382,10062.4155555556,140008.535595556,2856.86,3252.98004,1,"TNFRSF12A","Nuclear"
"515",2,382,10077.4891555556,140059.138895556,2871.9336,3303.58334,1,"HLA-C","Cytoplasm"
"516",2,382,10071.9803555556,140067.993055556,2866.4248,3312.4375,1,"RGS1","Cytoplasm"
"517",2,382,10062.0955555556,140018.955555556,2856.54,3263.4,1,"TNFRSF14","Cytoplasm"
"518",2,382,10042.5411555556,140059.541255556,2836.9856,3303.9857,1,"LGALS1","Nuclear"
"519",2,382,10064.5055555556,140015.455555556,2858.95,3259.9,1,"CD34","Cytoplasm"
"520",2,382,10044.0191555556,140059.037355556,2838.4636,3303.4818,1,"HCK","Nuclear"
"521",2,382,10069.3001844618,140062.111097548,2863.74462890625,3306.55554199219,0,"HLA-B","Nuclear"
"522",2,382,10080.1724989149,140055.605573866,2874.61694335938,3300.05001831055,0,"TOP2A","Cytoplasm"
"523",2,382,10066.5555555556,140018.780561659,2861,3263.22500610352,0,"MZT2A","Cytoplasm"
"524",2,382,10070.3805067274,140058.818067763,2864.82495117188,3303.26251220703,0,"B2M","Nuclear"
"525",2,382,10067.9305555556,140030.705549452,2862.375,3275.14999389648,0,"HLA-A","Nuclear"
"526",2,382,10051.2721082899,140062.588880751,2845.71655273438,3307.03332519531,0,"TYK2","Nuclear"
"527",2,382,10073.2889539931,140079.338880751,2867.7333984375,3323.78332519531,0,"CD74","Cytoplasm"
"528",2,382,10033.0982801649,140026.926984999,2827.54272460938,3271.37142944336,0,"PTGES2","Nuclear"
"529",2,382,10075.5355360243,140040.775556776,2869.97998046875,3285.2200012207,0,"RGCC","Cytoplasm"
"530",2,382,10069.7389051649,140039.688886854,2864.18334960938,3284.13333129883,0,"VHL","Nuclear"
"531",2,382,10077.4056532118,140066.155531141,2871.85009765625,3310.59997558594,0,"HSPA1A","Cytoplasm"
"532",2,382,10068.3807508681,140029.905592177,2862.8251953125,3274.35003662109,0,"HLA-A","Nuclear"
"533",2,382,10071.4268934462,140037.841261122,2865.87133789062,3282.28570556641,0,"VHL","Nuclear"
"534",2,382,10059.9554578993,140015.255567763,2854.39990234375,3259.70001220703,0,"FABP5","Cytoplasm"
"535",2,382,10054.0387098524,140024.27223036,2848.48315429688,3268.71667480469,0,"CELSR2","Nuclear"
"536",2,382,10058.3953993056,140070.035536024,2852.83984375,3314.47998046875,0,"IL32","Nuclear"
"537",2,382,10071.2855360243,140026.285536024,2865.72998046875,3270.72998046875,0,"CASP3","Cytoplasm"
"538",2,382,10073.9156629774,140048.715559218,2868.36010742188,3293.16000366211,0,"HLA-B","Nuclear"
"539",2,382,10072.1222059462,140014.822248671,2866.56665039062,3259.26669311523,0,"TGFBR2","Cytoplasm"
"540",2,382,10081.0804578993,140055.755537245,2875.52490234375,3300.19998168945,0,"HLA-A","Cytoplasm"
"541",2,382,10041.7357313368,140023.135572645,2836.18017578125,3267.58001708984,0,"KRT13","Nuclear"
"542",2,382,10056.8141004774,140070.413892958,2851.25854492188,3314.85833740234,0,"HLA-DRB1","Nuclear"
"543",2,382,10046.2667371962,140058.000013563,2840.71118164062,3302.44445800781,0,"IL1R1","Nuclear"
"544",2,382,10067.1556532118,140012.475568983,2861.60009765625,3256.92001342773,0,"S100A6","Cytoplasm"
"545",2,382,10074.3558485243,140053.355543349,2868.80029296875,3297.79998779297,4,"COL1A2","Nuclear"
"546",2,382,10070.1305067274,140027.380537245,2864.57495117188,3271.82498168945,4,"MMP7","Cytoplasm"
"547",2,382,10067.1556532118,140034.595533583,2861.60009765625,3279.03997802734,4,"ITGAV","Nuclear"
"548",2,382,10071.6334364149,140024.611097548,2866.07788085938,3269.05554199219,4,"TNFRSF1A","Cytoplasm"
"549",2,382,10070.8722059462,140027.72221205,2865.31665039062,3272.16665649414,4,"MMP7","Cytoplasm"
"550",2,382,10037.7955457899,140019.615553114,2832.23999023438,3264.05999755859,4,"CCR1","Nuclear"
"551",2,382,10064.3355848524,140018.455518934,2858.78002929688,3262.89996337891,4,"COL5A2","Cytoplasm"
"552",2,382,10070.6156141493,140033.755567763,2865.06005859375,3278.20001220703,4,"MIF","Nuclear"
"553",2,382,10064.0555555556,140083.755537245,2858.5,3328.19998168945,4,"LGALS1","Cytoplasm"
"554",2,382,10063.6754286024,140085.555555556,2858.11987304688,3330,4,"CLCF1","Cytoplasm"
"555",2,382,10040.0555555556,140062.905531141,2834.5,3307.34997558594,4,"SLPI","Nuclear"
"556",2,382,10067.0929090712,140028.443037245,2861.53735351562,3272.88748168945,4,"HSP90AA1","Nuclear"
"557",2,382,10067.1776258681,140085.277815077,2861.6220703125,3329.72225952148,4,"RPL21","Cytoplasm"
"558",2,382,10061.9557020399,140080.555555556,2856.40014648438,3325,4,"RPL21","Membrane"
"559",2,382,10063.2154676649,140011.455549452,2857.65991210938,3255.89999389648,4,"CD47","Nuclear"
"560",2,382,10071.6986219618,140054.384138319,2866.14306640625,3298.82858276367,4,"EFNB2","Nuclear"
"561",2,382,10072.5355360243,140034.755567763,2866.97998046875,3279.20001220703,4,"PTTG1","Nuclear"
"562",2,382,10063.6556532118,140042.195539686,2858.10009765625,3286.63998413086,4,"EPHB3","Nuclear"
"563",2,382,10037.3888075087,140020.655561659,2831.83325195312,3265.10000610352,4,"CCR1","Nuclear"
"564",2,382,10076.1556532118,140041.5698683,2870.60009765625,3286.01431274414,4,"MTOR","Cytoplasm"
"565",2,382,10069.4430067274,140013.943037245,2863.88745117188,3258.38748168945,4,"TGFBR2","Cytoplasm"
"566",2,382,10071.4430067274,140035.943067763,2865.88745117188,3280.38751220703,4,"HSP90AB1","Nuclear"
"567",2,382,10070.8556043837,140054.941267225,2865.30004882812,3299.38571166992,4,"EFNB2","Nuclear"
"568",2,382,10048.8387586806,140026.50559828,2843.283203125,3270.95004272461,4,"RPL37","Nuclear"
"569",2,382,10032.8155653212,140035.335554335,2827.26000976562,3279.7799987793,4,"HSP90AA1","Nuclear"
"570",2,382,10049.5755750868,140077.975568983,2844.02001953125,3322.42001342773,4,"ITGB5","Nuclear"
"571",2,382,10079.1556532118,140028.075575087,2873.60009765625,3272.52001953125,4,"COL9A2","Cytoplasm"
"572",2,382,10071.5306532118,140073.355543349,2865.97509765625,3317.79998779297,4,"PTGES3","Cytoplasm"
"573",2,382,10043.5355360243,140027.835584852,2837.97998046875,3272.28002929688,4,"MAML2","Nuclear"
"574",2,382,10060.5055067274,140019.505537245,2854.94995117188,3263.94998168945,4,"CD63","Cytoplasm"
"575",2,382,10075.0985243056,140037.112714979,2869.54296875,3281.55715942383,4,"COL9A2","Cytoplasm"
"576",2,382,10069.7284071181,140028.819196913,2864.1728515625,3273.26364135742,4,"CSF1","Cytoplasm"
"577",2,382,10079.0955946181,140033.695570204,2873.5400390625,3278.14001464844,4,"COL6A1","Cytoplasm"
"578",2,382,10075.5055067274,140048.938856337,2869.94995117188,3293.38330078125,4,"CTNNB1","Nuclear"
"579",2,382,10050.0157606337,140020.195570204,2844.46020507812,3264.64001464844,4,"BECN1","Nuclear"
"580",2,382,10065.5389539931,140014.922224257,2859.9833984375,3259.36666870117,4,"NEAT1","Cytoplasm"
"581",2,382,10054.9803602431,140025.380537245,2849.4248046875,3269.82498168945,4,"LGALS1","Nuclear"
"582",2,382,10055.2057020399,140068.83057997,2849.65014648438,3313.27502441406,4,"COL27A1","Nuclear"
"583",2,382,10073.9127332899,140056.026960585,2868.35717773438,3300.4714050293,4,"LGALS1","Nuclear"
"584",2,382,10069.6556532118,140013.7155287,2864.10009765625,3258.15997314453,4,"TYK2","Cytoplasm"
"585",2,382,10052.7984754774,140025.555586073,2847.24291992188,3270.00003051758,4,"HLA-C","Nuclear"
"586",2,382,10029.3155653212,140029.535566542,2823.76000976562,3273.98001098633,4,"MIF","Nuclear"
"587",2,382,10040.9845106337,140018.198408339,2835.42895507812,3262.6428527832,4,"ARF1","Nuclear"
"588",2,382,10039.0843641493,140064.227003309,2833.52880859375,3308.67144775391,4,"SLPI","Nuclear"
"589",2,382,10058.3807508681,140069.718061659,2852.8251953125,3314.16250610352,-1,"IL32","Nuclear"
"590",2,382,10073.3756239149,140079.195539686,2867.82006835938,3323.63998413086,-1,"CD74","Cytoplasm"
"591",2,382,10069.3553602431,140080.072248671,2863.7998046875,3324.51669311523,-1,"IGFBP5","Cytoplasm"
"592",2,382,10053.5155164931,140075.695570204,2847.9599609375,3320.14001464844,-1,"KITLG","Nuclear"
"593",2,382,10076.4305555556,140039.380567763,2870.875,3283.82501220703,-1,"RGCC","Cytoplasm"
"594",2,382,10064.6554090712,140029.655561659,2859.09985351562,3274.10000610352,-1,"MALAT1","Nuclear"
"595",2,382,10076.7755262587,140020.755537245,2871.21997070312,3265.19998168945,-1,"WNT7A","Membrane"
"596",2,382,10046.6839735243,140009.712721083,2841.12841796875,3254.15716552734,-1,"TYK2","Nuclear"
"597",2,382,10074.8158094618,140018.715559218,2869.26025390625,3263.16000366211,-1,"PTTG1","Membrane"
"598",2,382,10039.8553602431,140066.45557997,2834.2998046875,3310.90002441406,-1,"BMP2","Nuclear"
"599",2,382,10071.9723036024,140018.47221205,2866.41674804688,3262.91665649414,-1,"CXCL14","Membrane"
"600",2,382,10077.2223036024,140036.788923475,2871.66674804688,3281.23336791992,-1,"RXRB","Cytoplasm"
"601",2,382,10034.0355360243,140054.515577528,2828.47998046875,3298.96002197266,-1,"FGR","Nuclear"
"602",2,382,10080.9696180556,140042.669843886,2875.4140625,3287.11428833008,-1,"MALAT1","Cytoplasm"
"603",2,382,10054.8126356337,140010.341261122,2849.25708007812,3254.78570556641,-1,"CCL4L2","Nuclear"
"604",2,382,10066.8953993056,140013.655592177,2861.33984375,3258.10003662109,-1,"RAC1","Cytoplasm"
"605",2,382,10071.3055555556,140078.730543349,2865.75,3323.17498779297,-1,"VIM","Cytoplasm"
"606",2,382,10053.5557996962,140032.08057997,2848.00024414062,3276.52502441406,-1,"S100P","Nuclear"
"607",2,382,10067.7557508681,140028.180586073,2862.2001953125,3272.62503051758,-1,"CXCR6","Nuclear"
"608",2,382,10066.3888075087,140014.622205946,2860.83325195312,3259.06665039062,-1,"RAC1","Cytoplasm"
"609",2,382,10072.1126844618,140024.412702772,2866.55712890625,3268.8571472168,-1,"HDAC4","Cytoplasm"
"610",2,382,10072.6156141493,140017.275587294,2867.06005859375,3261.72003173828,-1,"CXCL14","Membrane"
"611",2,382,10067.5057508681,140022.322248671,2861.9501953125,3266.76669311523,-1,"MALAT1","Cytoplasm"
"612",2,382,10054.7357313368,140035.675550673,2849.18017578125,3280.11999511719,-1,"HLA-B","Nuclear"
"613",2,382,10066.9840223524,140012.212690565,2861.42846679688,3256.65713500977,-1,"S100A6","Cytoplasm"
"614",2,382,10075.5804578993,140041.130537245,2870.02490234375,3285.57498168945,-1,"RGCC","Cytoplasm"
"615",2,382,10070.3888075087,140038.805555556,2864.83325195312,3283.25,-1,"MECOM","Nuclear"
"616",2,382,10069.2552625868,140024.898420546,2863.69970703125,3269.34286499023,5,"MALAT1","Cytoplasm"
"617",2,382,10067.3678114149,140082.243055556,2861.81225585938,3326.6875,5,"GSTP1","Cytoplasm"
"618",2,382,10078.5223524306,140053.688886854,2872.966796875,3298.13333129883,5,"HMGB2","Nuclear"
"619",2,382,10062.8556043837,140060.295576308,2857.30004882812,3304.74002075195,5,"GDF9","Nuclear"
"620",2,382,10071.8412000868,140045.341261122,2866.28564453125,3289.78570556641,5,"MALAT1","Nuclear"
"621",2,382,10047.4808485243,140009.793043349,2841.92529296875,3254.23748779297,5,"HSP90AB1","Nuclear"
"622",2,382,10074.5306532118,140055.680555556,2868.97509765625,3300.125,5,"LGALS1","Nuclear"
"623",2,382,10069.8807508681,140013.080549452,2864.3251953125,3257.52499389648,5,"TYK2","Cytoplasm"
"624",2,382,10053.8155653212,140028.635572645,2848.26000976562,3273.08001708984,5,"H4C3","Nuclear"
"625",2,382,10072.1258680556,140031.865522597,2866.5703125,3276.30996704102,5,"EPHB4","Cytoplasm"
"626",2,382,10076.9442274306,140057.199995253,2871.388671875,3301.64443969727,5,"SRC","Nuclear"
"627",2,382,10073.4930555556,140016.818037245,2867.9375,3261.26248168945,5,"RPL21","Cytoplasm"
"628",2,382,10049.8980848524,140020.327009413,2844.34252929688,3264.77145385742,5,"BECN1","Nuclear"
"629",2,382,10063.6273328993,140057.026960585,2858.07177734375,3301.4714050293,5,"TUBB","Nuclear"
"630",2,382,10056.9889051649,140020.47221205,2851.43334960938,3264.91665649414,5,"HLA-A","Nuclear"
"631",2,382,10064.0555555556,140017.055555556,2858.5,3261.5,5,"CYTOR","Cytoplasm"
"632",2,382,10044.6891004774,140020.088880751,2839.13354492188,3264.53332519531,5,"YES1","Nuclear"
"633",2,382,10063.9056532118,140011.805555556,2858.35009765625,3256.25,5,"RPL22","Nuclear"
"634",2,382,10058.1556532118,140033.305555556,2852.60009765625,3277.75,5,"MALAT1","Nuclear"
"635",2,382,10069.8646375868,140081.928297255,2864.30908203125,3326.37274169922,5,"TYK2","Cytoplasm"
"636",2,382,10082.9356825087,140034.675550673,2877.38012695312,3279.11999511719,5,"MALAT1","Cytoplasm"
"637",2,382,10063.7999403212,140019.677747938,2858.24438476562,3264.12219238281,5,"COL5A2","Cytoplasm"
"638",2,382,10077.4954969618,140050.975538466,2871.93994140625,3295.41998291016,5,"EFNA4","Nuclear"
"639",2,382,10060.4410536024,140053.269849989,2854.88549804688,3297.71429443359,5,"CIDEA","Nuclear"
"640",2,382,10074.5128309462,140037.712721083,2868.95727539062,3282.15716552734,5,"COL9A2","Cytoplasm"
"641",2,382,10062.3719618056,140062.622236464,2856.81640625,3307.0666809082,5,"B2M","Nuclear"
"642",2,382,10083.7303602431,140030.755537245,2878.1748046875,3275.19998168945,5,"AZU1","Cytoplasm"
"643",2,382,10072.9557020399,140074.568037245,2867.40014648438,3319.01248168945,5,"DDIT3","Cytoplasm"
"644",2,382,10052.3553602431,140037.455549452,2846.7998046875,3281.89999389648,5,"H4C3","Nuclear"
"645",2,382,10072.4666883681,140080.833326552,2866.9111328125,3325.27777099609,5,"PTGES3","Cytoplasm"
"646",2,382,10077.3722059462,140070.872205946,2871.81665039062,3315.31665039062,5,"MIF","Cytoplasm"
"647",2,382,10035.6954481337,140022.715559218,2830.13989257812,3267.16000366211,5,"SAA1","Nuclear"
"648",2,382,10068.3700086806,140062.012678358,2862.814453125,3306.45712280273,5,"EGFR","Nuclear"
"649",2,382,10044.9557020399,140036.343061659,2839.40014648438,3280.78750610352,5,"SAA2","Nuclear"
"650",2,382,10060.1886121962,140038.305555556,2854.63305664062,3282.75,5,"CCL11","Nuclear"
"651",2,382,10071.9806043837,140036.51807997,2866.42504882812,3280.96252441406,5,"MZT2A","Nuclear"
"652",2,382,10051.7555067274,140019.555555556,2846.19995117188,3264,5,"PTGES3","Nuclear"
"653",2,382,10045.2755262587,140057.415540907,2839.71997070312,3301.85998535156,5,"HLA-A","Nuclear"
"654",2,382,10053.4415418837,140029.341261122,2847.88598632812,3273.78570556641,5,"H4C3","Nuclear"
"655",2,382,10074.0057508681,140078.438886854,2868.4501953125,3322.88333129883,5,"VIM","Cytoplasm"
"656",2,382,10077.5304090712,140060.855543349,2871.97485351562,3305.29998779297,5,"CCL18","Cytoplasm"
"657",2,382,10078.1053602431,140034.568067763,2872.5498046875,3279.01251220703,5,"S100A9","Cytoplasm"
"658",2,382,10076.5555555556,140040.938886854,2871,3285.38333129883,3,"MTOR","Cytoplasm"
"659",2,382,10043.1556532118,140027.555555556,2837.60009765625,3272,3,"KRAS","Nuclear"
"660",2,382,10061.9354383681,140035.435529921,2856.3798828125,3279.87997436523,3,"IGHG2","Nuclear"
"661",2,382,10064.2181532118,140015.330549452,2858.66259765625,3259.77499389648,3,"PTGES3","Cytoplasm"
"662",2,382,10067.3333875868,140084.877790663,2861.77783203125,3329.32223510742,3,"RPL21","Cytoplasm"
"663",2,382,10076.8929578993,140023.480573866,2871.33740234375,3267.92501831055,3,"TIE1","Cytoplasm"
"664",2,382,10070.3892957899,140028.138899061,2864.83374023438,3272.58334350586,3,"FGF12","Cytoplasm"
"665",2,382,10065.5724012587,140014.20557997,2860.01684570312,3258.65002441406,3,"NEAT1","Cytoplasm"
"666",2,382,10056.3355848524,140017.455549452,2850.78002929688,3261.89999389648,3,"TYK2","Nuclear"
"667",2,382,10050.4356825087,140019.495557997,2844.88012695312,3263.94000244141,3,"H4C3","Nuclear"
"668",2,382,10063.2555067274,140029.941297743,2857.69995117188,3274.3857421875,3,"FN1","Nuclear"
"669",2,382,10052.2552625868,140045.405531141,2846.69970703125,3289.84997558594,3,"IGF1","Nuclear"
"670",2,382,10048.1056043837,140032.505537245,2842.55004882812,3276.94998168945,3,"IL12B","Nuclear"
"671",2,382,10078.8556043837,140038.338911268,2873.30004882812,3282.78335571289,3,"ICOSLG","Cytoplasm"
"672",2,382,10079.3556043837,140026.672224257,2873.80004882812,3271.11666870117,3,"BID","Cytoplasm"
"673",2,382,10067.0804578993,140085.343061659,2861.52490234375,3329.78750610352,3,"HSD3B2","Cytoplasm"
"674",2,382,10069.3888075087,140048.388929579,2863.83325195312,3292.83337402344,3,"HLA-B","Nuclear"
"675",2,382,10042.7428114149,140026.168043349,2837.18725585938,3270.61248779297,3,"SMARCB1","Nuclear"
"676",2,382,10059.5223524306,140015.888899061,2853.966796875,3260.33334350586,3,"HSP90AB1","Cytoplasm"
"677",2,382,10063.3221571181,140038.655561659,2857.7666015625,3283.10000610352,3,"STAT6","Nuclear"
"678",2,382,10065.0953504774,140048.595533583,2859.53979492188,3293.03997802734,3,"NFKBIA","Nuclear"
"679",2,382,10076.3553602431,140051.130537245,2870.7998046875,3295.57498168945,3,"LTBR","Nuclear"
"680",2,382,10069.1053602431,140020.39307997,2863.5498046875,3264.83752441406,3,"AQP3","Membrane"
"681",2,382,10071.9356825087,140053.855543349,2866.38012695312,3298.29998779297,3,"EFNB2","Nuclear"
"682",2,382,10043.2557508681,140070.955549452,2837.7001953125,3315.39999389648,3,"MT2A","Nuclear"
"683",2,382,10062.4557020399,140040.715559218,2856.90014648438,3285.16000366211,3,"BMP5","Nuclear"
"684",2,382,10046.0555555556,140071.395582411,2840.5,3315.84002685547,3,"BID","Nuclear"
"685",2,382,10068.4557020399,140036.312696669,2862.90014648438,3280.75714111328,3,"CTSW","Nuclear"
"686",2,382,10066.5269911024,140019.426984999,2860.97143554688,3263.87142944336,3,"MZT2A","Cytoplasm"
"687",2,382,10069.9754774306,140021.455549452,2864.419921875,3265.89999389648,3,"MALAT1","Membrane"
"688",2,382,10066.1556532118,140029.305555556,2860.60009765625,3273.75,3,"S100A9","Nuclear"
"689",2,382,10073.5997450087,140027.777784559,2868.04418945312,3272.22222900391,3,"HMGB2","Cytoplasm"
"690",2,382,10051.5953504774,140054.275556776,2846.03979492188,3298.7200012207,3,"ITGB2","Nuclear"
"691",2,382,10066.2889539931,140076.411115858,2860.7333984375,3320.85556030273,3,"CD163","Membrane"
"692",2,382,10052.2984754774,140047.484113905,2846.74291992188,3291.92855834961,3,"PDGFC","Nuclear"
"693",2,382,10054.7157118056,140031.135572645,2849.16015625,3275.58001708984,3,"MMP14","Nuclear"
"694",2,382,10045.7154676649,140070.335554335,2840.15991210938,3314.7799987793,3,"HLA-A","Nuclear"
"695",2,382,10077.9334852431,140051.711134169,2872.3779296875,3296.15557861328,3,"FGFR1","Nuclear"
"696",2,382,10041.1156141493,140018.37556288,2835.56005859375,3262.82000732422,3,"IDO1","Nuclear"
"697",2,382,10052.4806043837,140051.280531141,2846.92504882812,3295.72497558594,3,"S100A9","Nuclear"
"698",2,382,10054.1554090712,140032.255537245,2848.59985351562,3276.69998168945,3,"MMP14","Nuclear"
"699",2,382,10042.9391004774,140065.705549452,2837.38354492188,3310.14999389648,2,"SAT1","Nuclear"
"700",2,382,10066.3153211806,140052.815565321,2860.759765625,3297.26000976562,2,"HLA-DPA1","Nuclear"
"701",2,382,10036.7555067274,140040.430555556,2831.19995117188,3284.875,2,"ARF1","Nuclear"
"702",2,382,10078.6754286024,140049.135542128,2873.11987304688,3293.57998657227,2,"WNT7A","Nuclear"
"703",2,382,10038.7555067274,140058.605573866,2833.19995117188,3303.05001831055,2,"IFITM3","Nuclear"
"704",2,382,10064.7806532118,140009.20557997,2859.22509765625,3253.65002441406,2,"IGHA1","Nuclear"
"705",2,382,10069.8055555556,140028.72221205,2864.25,3273.16665649414,2,"ANXA2","Cytoplasm"
"706",2,382,10079.3055555556,140029.580549452,2873.75,3274.02499389648,2,"AQP3","Cytoplasm"
"707",2,382,10069.2555067274,140046.715559218,2863.69995117188,3291.16000366211,2,"HLA-DRB1","Nuclear"
"708",2,382,10043.2223036024,140071.538892958,2837.66674804688,3315.98333740234,2,"MT2A","Nuclear"
"709",2,382,10055.2555067274,140030.655561659,2849.69995117188,3275.10000610352,2,"MMP14","Nuclear"
"710",2,382,10076.4464246962,140022.428297255,2870.89086914062,3266.87274169922,2,"MZT2A","Cytoplasm"
"711",2,382,10055.6891004774,140060.405561659,2850.13354492188,3304.85000610352,2,"CD74","Nuclear"
"712",2,382,10050.6720106337,140027.02223036,2845.11645507812,3271.46667480469,2,"HLA-B","Nuclear"
"713",2,382,10061.2557508681,140035.780561659,2855.7001953125,3280.22500610352,2,"CCL5","Nuclear"
"714",2,382,10071.3126356337,140054.784132216,2865.75708007812,3299.22857666016,2,"MET","Nuclear"
"715",2,382,10045.5721571181,140070.738905165,2840.0166015625,3315.18334960938,2,"HLA-A","Nuclear"
"716",2,382,10075.7755262587,140058.755567763,2870.21997070312,3303.20001220703,2,"GPX1","Nuclear"
"717",2,382,10047.7957899306,140077.255567763,2842.240234375,3321.70001220703,2,"MT2A","Nuclear"
"718",2,382,10042.5221082899,140066.72221205,2836.96655273438,3311.16665649414,2,"SAT1","Nuclear"
"719",2,382,10066.9334852431,140058.977766249,2861.3779296875,3303.42221069336,2,"ITGB2","Nuclear"
"720",2,382,10050.1056043837,140028.080549452,2844.55004882812,3272.52499389648,2,"HLA-B","Nuclear"
"721",2,382,10040.8333875868,140018.66663954,2835.27783203125,3263.11108398438,2,"TAGLN","Nuclear"
"722",2,382,10079.3387586806,140032.422224257,2873.783203125,3276.86666870117,2,"AATK","Cytoplasm"
"723",2,382,10057.3956434462,140015.155561659,2851.84008789062,3259.60000610352,2,"BIRC5","Nuclear"
"724",2,382,10061.7306043837,140020.230543349,2856.17504882812,3264.67498779297,2,"TNFRSF14","Cytoplasm"
"725",2,382,10053.8353407118,140075.335554335,2848.27978515625,3319.7799987793,2,"HLA-C","Nuclear"
"726",2,382,10052.8953993056,140070.835523817,2847.33984375,3315.27996826172,2,"HLA-C","Nuclear"
"727",2,382,10045.3556043837,140071.575575087,2839.80004882812,3316.02001953125,2,"HLA-A","Nuclear"
"728",2,382,10064.8055555556,140053.730573866,2859.25,3298.17501831055,2,"ICOSLG","Nuclear"
"729",2,382,10048.5267469618,140035.212721083,2842.97119140625,3279.65716552734,2,"MZT2A","Nuclear"
"730",2,382,10080.0269911024,140031.526991102,2874.47143554688,3275.97143554688,2,"AATK","Cytoplasm"
"731",2,382,10075.4432508681,140050.118055556,2869.8876953125,3294.5625,2,"IL15RA","Nuclear"
"732",2,382,10057.3412000868,140035.441267225,2851.78564453125,3279.88571166992,2,"WNT9A","Nuclear"
"733",2,382,10054.9554578993,140042.330549452,2849.39990234375,3286.77499389648,2,"RAC1","Nuclear"
"734",2,382,10043.3753797743,140031.755567763,2837.81982421875,3276.20001220703,2,"RPL22","Nuclear"
